Longitude,Latitude
-124.370317,28.32535221
-124.4871724,27.90140956
-124.5353029,27.23446437
-124.3923106,26.44899992
-124.4132341,23.72579062
-124.4305154,23.15747711
-124.4468151,19.61494115
-124.4875523,18.96527854
-124.5018878,17.72965937
-124.4435417,16.78176325
-124.5244317,10.7374273
-124.5392012,9.255757782
-124.4892521,8.187121745
-124.5289756,7.642438335
-124.5119795,6.464437542
-124.5252014,5.790127772
-124.5887172,5.275357937
-124.5218042,4.917007091
-124.5697792,3.962650798
-124.5773832,3.551479868
-124.5585529,2.015596249
-124.6860295,1.092137833
-124.7361883,0.8470336354
-124.5708149,0.1836963724
-124.5861025,-2.100230746
-124.7410491,-9.543775774
-124.6870399,-9.931500074
-124.652842,-11.16484279
-124.7073066,-11.75121203
-124.3494626,26.00459257
-124.4462961,8.719110945
-124.7040509,-1.600199865
-124.6118875,-10.61215946
-124.4312696,2.910165706
-124.6059021,-8.682466183
-124.4379769,-11.38073755
-124.1551231,24.83637277
-124.2718651,3.167210552
-124.095054,26.78169888
-124.1922157,20.50293115
-124.2269277,5.103316171
-124.3871243,-4.99158529
-124.1035664,19.24993633
-124.2871442,17.19360467
-124.4377912,-5.312593812
-124.0125799,28.41343307
-124.0471406,23.45151042
-124.0332222,19.92194208
-124.0708347,16.89149389
-124.1224305,16.43170508
-124.1196525,10.80633657
-124.1304282,9.196485159
-124.1229825,8.06526969
-124.1503099,7.606869281
-124.2380167,6.411936604
-124.2160407,6.070849231
-124.1269521,3.56558691
-124.1931889,2.236379245
-124.2547853,0.2825214398
-124.1991208,-2.274064664
-124.261388,-10.02335017
-123.9294039,27.95350284
-123.959787,26.2332215
-124.0600852,8.660225914
-124.1753016,-10.49429564
-124.2327881,-10.92809163
-124.0218399,24.2111631
-123.9439154,17.73168413
-124.1941709,5.713901254
-124.0646108,-11.17253898
-124.0998782,-11.78164768
-123.7931299,26.4864968
-123.74434,24.89618516
-123.8077952,21.15453767
-123.9143006,3.046461288
-124.0144261,-12.13164158
-123.7124947,26.93561159
-123.8606438,5.205278274
-123.8763791,2.451779759
-123.572818,28.36381724
-123.7495819,23.56943289
-123.6405842,20.28250136
-123.6785474,19.68483327
-123.6316468,17.26864727
-123.8325226,16.25226089
-123.7467155,10.95043185
-123.7060822,9.047608071
-123.7124389,8.163827858
-123.7473026,7.756227902
-123.9163021,3.735864463
-123.9725797,-4.671842243
-123.5777953,27.82297533
-123.693189,8.592172004
-123.910049,-2.578411114
-123.9276723,-8.835504148
-123.8051783,-10.20968473
-123.8164343,-10.66752455
-123.6092727,20.61126977
-123.4751786,26.14758629
-123.4920939,18.1841332
-123.5931702,17.94300138
-123.7971965,3.408714176
-123.5607748,5.708614386
-123.6923149,-11.72827391
-123.3543104,25.35892084
-123.3481397,24.58948352
-123.3830904,21.78411595
-123.3972621,21.27768153
-123.500669,6.39277492
-123.5339417,2.87161841
-123.6236249,-12.08001748
-123.3179675,26.85354884
-123.4895003,5.081417448
-123.4807707,2.358674633
-123.4164122,5.933250047
-123.4092044,4.42133426
-123.2411472,28.49306364
-123.3687179,23.93132466
-123.2664646,20.18044343
-123.2648628,18.90964339
-123.3411595,11.13538788
-123.3469406,9.063624872
-123.4288281,7.702584898
-123.5642723,1.964555472
-123.5877081,-5.160905685
-123.1960562,27.98106186
-123.2053113,22.97414136
-123.4214815,16.04860397
-123.2707485,8.667741881
-123.3280103,8.2675194
-123.5292912,-0.05784039408
-123.4089693,-3.82750607
-123.4282189,-10.32757791
-123.5215368,-10.98013072
-123.1083668,25.67861013
-123.1603471,19.6243455
-123.2181771,17.42780169
-123.0581848,26.27565576
-123.1131834,20.79115265
-123.1530041,18.30521561
-123.1448409,5.732556447
-122.9986903,25.36658889
-123.0348074,21.96213895
-123.0236445,21.12074952
-123.0981712,6.362451516
-123.1462689,2.801042695
-123.3664885,-11.97792869
-122.9077189,26.84213616
-123.0813274,4.975850974
-123.1074093,2.346513813
-122.8736567,27.82347213
-122.9736028,4.262698596
-123.1515945,-11.28343667
-122.841281,24.80779181
-122.8919611,19.77329833
-122.9104824,18.69759216
-122.9204715,11.16485373
-123.014257,7.301446576
-122.8190074,28.39427714
-122.9530321,24.42156921
-122.9373729,23.13677584
-122.8019429,22.34904539
-122.8432941,19.07068618
-122.9061606,16.92709589
-122.9100267,9.101040312
-122.9159516,8.215886382
-122.9065251,5.999943328
-123.0115892,-4.518840434
-123.2094716,-10.26548954
-122.7294315,25.76629022
-122.8583549,17.54550763
-122.6976142,26.33789035
-122.8572897,18.18787338
-122.8246132,10.98886007
-123.0621158,-2.747900238
-122.9483844,-11.52910732
-122.6449635,19.70681455
-122.7446743,7.709722171
-122.7457943,6.817546267
-122.765351,5.345530486
-122.6358268,21.07181787
-122.7563008,3.798219781
-122.7585209,2.741688358
-122.8328483,-3.932983646
-122.5366729,27.08340537
-122.5753289,21.87312738
-122.7597071,20.68563745
-122.6944108,5.071074308
-122.6800782,2.270192705
-122.8126167,1.908410618
-122.4356233,28.02814142
-122.6219635,4.417746742
-122.8257545,-10.92703707
-122.6437227,23.51641798
-122.4598418,19.92281466
-122.5462879,11.25356344
-122.5448687,7.220056122
-122.5747482,6.38038619
-122.3918655,28.52503252
-122.381035,25.31075899
-122.3995372,22.54659541
-122.5003803,9.206771653
-122.4947713,8.318905792
-122.6566369,-4.300287082
-122.6772883,-5.659727336
-122.4051357,17.6466673
-122.5913679,-10.70302289
-122.6877342,-12.05261527
-122.2893019,26.28412804
-122.6280104,4.118391884
-122.5644636,-5.026813671
-122.2486206,27.6622355
-122.281349,17.25007292
-122.5827845,-3.621920811
-122.4930691,-4.715648728
-122.3288717,21.26465077
-122.2427407,19.63542917
-122.3641991,3.66444534
-122.3902413,2.739102135
-122.2801812,27.08915986
-122.3186839,5.027934307
-122.2837828,2.017829231
-122.2620904,4.422244799
-122.0666686,25.6443587
-122.1082306,20.15995963
-122.167948,11.23836932
-122.1867846,9.977487381
-122.1993079,7.541717868
-122.286091,6.877012287
-122.1932247,6.473676386
-122.2053012,5.657914584
-122.0516982,28.60573179
-122.0221227,25.17172802
-122.0609817,22.78919237
-122.1461711,21.74024113
-122.0657856,18.04457487
-122.0944293,14.97337307
-122.1775104,9.292034457
-122.1466652,8.377560905
-122.1296567,2.462041908
-122.0565552,27.88010911
-122.2237837,-10.69418989
-122.1938808,-11.36111567
-121.9180262,26.31278158
-121.8533331,21.99854964
-121.8444882,19.69572572
-121.9146084,7.77027931
-121.9578579,3.564011246
-121.9794122,0.3438678602
-121.9987564,-11.63544327
-121.8127454,19.26052111
-121.904098,4.859630399
-122.1095577,1.840539039
-121.7604663,18.5567918
-121.9078635,17.47611467
-121.892429,4.076974333
-121.9360844,-4.861167248
-122.0087814,-12.09764252
-121.6855848,25.64371932
-121.6868312,20.2957293
-121.7722918,11.15240147
-121.7876945,10.05936956
-121.7960701,7.254838573
-121.7908816,6.516561898
-121.7973458,6.028757334
-121.8179056,5.5459172
-121.7827711,18.04337033
